DateTime,Financial_Year,Voucher_No,Voucher_Type,Branch,Cost_Center,Party_Code,Party_Name,GSTIN,State,Item_Code,Item_Name,HSN_Code,Quantity,Rate,Taxable_Value,GST_Rate_%,CGST,SGST,IGST,Invoice_Total,Payment_Mode,Payment_Status,Entered_By,Record_Status,Is_Anomaly,Anomaly_Type,Anomaly_Severity,Expected_Value,Actual_Value,Audit_Reason
13-10-2026,2024-25,VCH-000089,Payment,Ahmedabad Branch,Warehouse,SUP004,Galaxy Distribution,29SUPPL4567D1Z2,Karnataka,ITM010,1080p Webcam,8525,1,0.0,14806.32,18,0.0,0.0,0.0,INV-0000089,NEFT,Pending,sales1,Normal,0,,Normal,,,
29-11-2026,2026-27,VCH-000090,Sales,Ahmedabad Branch,Warehouse,CUST007,Nova Digital,36ABCDE7890M1Z9,Telangana,ITM004,27-inch Monitor,8528,14,20912.9,292780.6,18,0.0,0.0,52700.51,INV-0000090,NEFT,Cleared,sales1,Normal,0,,Normal,,,
12-02-2026,2026-27,VCH-000091,Purchase,Bengaluru Branch,Purchase,SUP006,Western Tech Imports,27SUPPL6789F1Z0,Maharashtra,ITM003,24-inch Monitor,8528,13,8987.68,116839.84,18,10515.59,10515.59,0.0,INV-0000091,Credit,Partly Paid,accounts1,Normal,0,,Normal,,,
09-11-2026,2025-26,VCH-000092,Purchase Return,Ahmedabad Branch,Sales,SUP005,Shree Computer Supplies,33SUPPL5678E1Z1,Tamil Nadu,ITM011,Network Switch,8517,5,6307.94,-31539.7,18,0.0,0.0,-5677.15,INV-0000092,UPI,Cleared,accounts1,Normal,0,,Normal,,,
06-12-2026,2025-26,VCH-000093,Purchase,Pune Branch,Administration,SUP004,Galaxy Distribution,29SUPPL4567D1Z2,Karnataka,ITM002,Gaming Laptop,8471,14,65774.22,920839.08,18,0.0,0.0,165751.03,INV-0000093,RTGS,Cleared,purchase1,Normal,0,,Normal,,,
08-01-2026,2025-26,VCH-000094,Purchase,Ahmedabad Branch,Purchase,SUP001,Prime Components,27SUPPL1234A1Z5,Maharashtra,ITM003,24-inch Monitor,8528,10,8239.28,82392.8,18,7415.35,7415.35,0.0,INV-0000094,NEFT,Pending,accounts2,Normal,0,,Normal,,,
16-01-2027,2024-25,VCH-000095,Purchase Return,Ahmedabad Branch,IT Support,SUP003,Nova Electronics,07SUPPL3456C1Z3,Delhi,ITM002,Gaming Laptop,8471,5,61842.95,-309214.75,18,0.0,0.0,-55658.65,INV-0000095,NEFT,Cleared,purchase1,Normal,0,,Normal,,,
28-10-2025,2026-27,VCH-000096,Purchase,Ahmedabad Branch,Administration,SUP005,Shree Computer Supplies,33SUPPL5678E1Z1,Tamil Nadu,ITM011,Network Switch,8517,14,6447.7,90267.8,18,0.0,0.0,16248.2,INV-0000096,UPI,Cleared,purchase1,Normal,1,Ledger Imbalance,Critical,,,Debit/credit relationship does not reconcile.
22-09-2025,2025-26,VCH-000097,Debit Note,Mumbai HO,Administration,CUST004,Delta Distributors,07ABCDE4567J1Z2,Delhi,ITM007,Laser Printer,8443,1,16213.45,16213.45,18,0.0,0.0,2918.42,INV-0000097,UPI,Cleared,admin,Normal,1,Backdated Entry,Medium,,,Voucher date is unusually far behind the surrounding transaction period.
12-08-2026,2026-27,VCH-000098,Purchase,Pune Branch,Sales,SUP005,Shree Computer Supplies,33SUPPL5678E1Z1,Tamil Nadu,ITM010,1080p Webcam,8525,7,3442.47,24097.29,18,0.0,0.0,4337.51,INV-0000098,UPI,Cleared,sales1,Normal,0,,Normal,,,
09-07-2026,2025-26,VCH-000099,Purchase,Bengaluru Branch,Purchase,SUP004,Galaxy Distribution,29SUPPL4567D1Z2,Karnataka,ITM002,Gaming Laptop,8471,6,58691.15,352146.9,18,0.0,0.0,63386.44,INV-0000099,NEFT,Pending,admin,Normal,0,,Normal,,,
12-07-2025,2025-26,VCH-000100,Payment,Mumbai HO,Administration,SUP004,Galaxy Distribution,29SUPPL4567D1Z2,Karnataka,ITM010,1080p Webcam,8525,1,0.0,182059.45,18,0.0,0.0,0.0,INV-0000100,NEFT,Cleared,purchase1,Normal,0,,Normal,,,
29-11-2026,2024-25,VCH-000101,Sales,Bengaluru Branch,Warehouse,CUST002,Bright Retail,24ABCDE2345G1Z4,Gujarat,ITM012,UPS 1KVA,8504,13,7928.36,103068.68,18,0.0,0.0,18552.36,INV-0000101,Credit,Cleared,admin,Normal,0,,Normal,,,
24-08-2025,2025-26,VCH-000102,Purchase,Bengaluru Branch,Sales,SUP001,Prime Components,27SUPPL1234A1Z5,Maharashtra,ITM010,1080p Webcam,8525,15,2907.01,43605.15,18,3924.46,3924.46,0.0,INV-0000102,Bank,Cleared,accounts2,Normal,0,,Normal,,,
09-11-2026,2025-26,VCH-000103,Sales,Bengaluru Branch,Administration,CUST008,Prime Business Hub,08ABCDE8901N1Z8,Rajasthan,ITM009,Wi-Fi Router,8517,6,4672.11,28032.66,18,0.0,0.0,5045.88,INV-0000103,Credit,Cleared,accounts1,Normal,1,Backdated Entry,Medium,,,Voucher date is unusually far behind the surrounding transaction period.
06-04-2025,2024-25,VCH-000104,Sales Return,Mumbai HO,IT Support,CUST001,Apex Infotech,27ABCDE1234F1Z5,Maharashtra,ITM006,Wireless Mouse,8471,8,1077.06,-8616.48,18,-775.48,-775.48,0.0,INV-0000104,UPI,Cleared,purchase1,Normal,0,,Normal,,,
03-11-2026,2025-26,VCH-000105,Purchase,Ahmedabad Branch,Sales,SUP005,Shree Computer Supplies,33SUPPL5678E1Z1,Tamil Nadu,ITM009,Wi-Fi Router,8517,13,3969.53,51603.89,18,0.0,0.0,9288.7,INV-0000105,Cash,Cleared,sales2,Normal,0,,Normal,,,
27-10-2026,2025-26,VCH-000106,Sales,Bengaluru Branch,Administration,CUST006,Metro Office Mart,33ABCDE6789L1Z0,Tamil Nadu,ITM008,1TB SSD,8523,6,7462.21,44773.26,18,0.0,0.0,8059.19,INV-0000106,Credit,Cleared,purchase1,Normal,0,,Normal,,,
22-10-2026,2024-25,VCH-000107,Purchase,Ahmedabad Branch,Sales,SUP003,Nova Electronics,07SUPPL3456C1Z3,Delhi,ITM007,Laser Printer,8443,15,11530.73,172960.95,18,0.0,0.0,31132.97,INV-0000107,Cash,Cleared,sales2,Normal,0,,Normal,,,
30-07-2026,2024-25,VCH-000108,Payment,Pune Branch,Warehouse,SUP003,Nova Electronics,07SUPPL3456C1Z3,Delhi,ITM004,27-inch Monitor,8528,1,0.0,132811.41,18,0.0,0.0,0.0,INV-0000108,UPI,Cleared,accounts1,Normal,0,,Normal,,,
11-03-2026,2026-27,VCH-000109,Receipt,Bengaluru Branch,Administration,CUST005,Evergreen Solutions,27ABCDE5678K1Z1,Maharashtra,ITM012,UPS 1KVA,8504,1,0.0,97412.27,18,0.0,0.0,0.0,INV-0000109,RTGS,Cleared,accounts2,Normal,0,,Normal,,,
28-08-2026,2024-25,VCH-000110,Sales,Pune Branch,Warehouse,CUST003,City Systems,29ABCDE3456H1Z3,Karnataka,ITM009,Wi-Fi Router,8517,5,4794.61,23973.05,18,0.0,0.0,4315.15,INV-0000110,NEFT,Cleared,admin,Normal,0,,Normal,,,
20-10-2025,2026-27,VCH-000111,Receipt,Pune Branch,Warehouse,CUST004,Delta Distributors,07ABCDE4567J1Z2,Delhi,ITM007,Laser Printer,8443,1,0.0,33884.74,18,0.0,0.0,0.0,INV-0000111,Cash,Cleared,sales2,Normal,0,,Normal,,,
22-10-2026,2024-25,VCH-000112,Sales,Ahmedabad Branch,Purchase,CUST001,Apex Infotech,27ABCDE1234F1Z5,Maharashtra,ITM001,Business Laptop,8471,10,49069.0,490690.0,18,44162.1,44162.1,0.0,INV-0000112,RTGS,Pending,sales2,Normal,0,,Normal,,,
11-05-2026,2024-25,VCH-000113,Sales,Mumbai HO,Purchase,CUST008,Prime Business Hub,08ABCDE8901N1Z8,Rajasthan,ITM010,1080p Webcam,8525,8,4894.84,39158.72,18,0.0,0.0,7048.57,INV-0000113,RTGS,Cleared,accounts2,Normal,0,,Normal,,,
02-03-2026,2024-25,VCH-000114,Payment,Ahmedabad Branch,Warehouse,SUP003,Nova Electronics,07SUPPL3456C1Z3,Delhi,ITM006,Wireless Mouse,8471,1,0.0,201038.69,18,0.0,0.0,0.0,INV-0000114,Cash,Cleared,accounts2,Normal,0,,Normal,,,
05-04-2026,2025-26,VCH-000115,Receipt,Bengaluru Branch,Administration,CUST002,Bright Retail,24ABCDE2345G1Z4,Gujarat,ITM012,UPS 1KVA,8504,1,0.0,14774.7,18,0.0,0.0,0.0,INV-0000115,Bank,Cleared,accounts1,Normal,0,,Normal,,,
21-05-2026,2024-25,VCH-000116,Sales,Mumbai HO,Warehouse,CUST002,Bright Retail,24ABCDE2345G1Z4,Gujarat,ITM010,1080p Webcam,8525,2,4457.86,8915.72,18,0.0,0.0,1604.83,INV-0000116,Bank,Cleared,sales1,Normal,0,,Normal,,,
28-04-2025,2026-27,VCH-000117,Receipt,Ahmedabad Branch,Administration,CUST005,Evergreen Solutions,27ABCDE5678K1Z1,Maharashtra,ITM001,Business Laptop,8471,1,0.0,35551.55,18,0.0,0.0,0.0,INV-0000117,NEFT,Pending,sales1,Normal,0,,Normal,,,
12-07-2025,2024-25,VCH-000118,Sales,Mumbai HO,Sales,CUST001,Apex Infotech,27ABCDE1234F1Z5,Maharashtra,ITM003,24-inch Monitor,8528,6,12886.88,77321.28,18,6958.92,6958.92,0.0,INV-0000118,RTGS,Pending,sales2,Normal,0,,Normal,,,
27-09-2025,2024-25,VCH-000119,Sales,Bengaluru Branch,IT Support,CUST007,Nova Digital,36ABCDE7890M1Z9,Telangana,ITM007,Laser Printer,8443,8,18341.59,146732.72,18,0.0,0.0,26411.89,INV-0000119,UPI,Pending,admin,Normal,0,,Normal,,,
23-06-2025,2025-26,VCH-000120,Receipt,Mumbai HO,Sales,CUST001,Apex Infotech,27ABCDE1234F1Z5,Maharashtra,ITM008,1TB SSD,8523,1,0.0,178558.26,18,0.0,0.0,0.0,INV-0000120,Credit,Cleared,accounts1,Normal,0,,Normal,,,
15-02-2026,2026-27,VCH-000121,Payment,Pune Branch,IT Support,SUP006,Western Tech Imports,27SUPPL6789F1Z0,Maharashtra,ITM005,Mechanical Keyboard,8471,1,0.0,66675.35,18,0.0,0.0,0.0,INV-0000121,Cash,Pending,accounts2,Normal,0,,Normal,,,
01-08-2026,2024-25,VCH-000122,Receipt,Ahmedabad Branch,IT Support,CUST008,Prime Business Hub,08ABCDE8901N1Z8,Rajasthan,ITM003,24-inch Monitor,8528,1,0.0,190064.35,18,0.0,0.0,0.0,INV-0000122,RTGS,Pending,sales2,Normal,1,Backdated Entry,Medium,,,Voucher date is unusually far behind the surrounding transaction period.
22-07-2026,2024-25,VCH-000123,Payment,Ahmedabad Branch,Purchase,SUP001,Prime Components,0,Maharashtra,ITM004,27-inch Monitor,8528,1,0.0,162309.02,18,0.0,0.0,0.0,INV-0000123,Credit,Partly Paid,purchase1,Normal,1,GST Mismatch,High,0,0,Recorded tax does not reconcile with the taxable amount and tax rate.
10-03-2026,2025-26,VCH-000124,Sales,Pune Branch,Sales,CUST005,Evergreen Solutions,27ABCDE5678K1Z1,Maharashtra,ITM003,24-inch Monitor,8528,4,12958.48,51833.92,18,4665.05,4665.05,0.0,INV-0000124,NEFT,Cleared,sales2,Normal,0,,Normal,,,
16-12-2026,2025-26,VCH-000125,Debit Note,Mumbai HO,Warehouse,CUST008,Prime Business Hub,08ABCDE8901N1Z8,Rajasthan,ITM003,24-inch Monitor,8528,1,11368.53,11368.53,18,0.0,0.0,2046.34,INV-0000125,Credit,Cleared,sales2,Normal,0,,Normal,,,
18-05-2026,2025-26,VCH-000126,Sales,Ahmedabad Branch,Warehouse,CUST004,Delta Distributors,07ABCDE4567J1Z2,Delhi,ITM002,Gaming Laptop,8471,2,90405.05,180810.1,18,0.0,0.0,32545.82,INV-0000126,Bank,Cleared,sales1,Normal,0,,Normal,,,
28-05-2025,2025-26,VCH-000127,Purchase,Pune Branch,Sales,SUP003,Nova Electronics,07SUPPL3456C1Z3,Delhi,ITM009,Wi-Fi Router,8517,11,3856.12,42417.32,18,0.0,0.0,7635.12,INV-0000127,Credit,Pending,purchase1,Normal,0,,Normal,,,
11-10-2026,2024-25,VCH-000128,Purchase,Pune Branch,IT Support,SUP002,Metro Wholesale,24SUPPL2345B1Z4,Gujarat,ITM009,Wi-Fi Router,8517,4,3831.32,15325.28,18,0.0,0.0,2758.55,INV-0000128,Credit,Pending,sales2,Normal,0,,Normal,,,
25-05-2026,2025-26,VCH-000129,Payment,Bengaluru Branch,IT Support,SUP006,Western Tech Imports,27SUPPL6789F1Z0,Maharashtra,ITM002,Gaming Laptop,8471,1,0.0,156592.26,18,0.0,0.0,0.0,INV-0000129,NEFT,Cleared,accounts1,Normal,0,,Normal,,,
08-07-2026,2025-26,VCH-000130,Receipt,Pune Branch,Administration,CUST008,Prime Business Hub,08ABCDE8901N1Z8,Rajasthan,ITM003,24-inch Monitor,8528,1,0.0,21674.88,18,0.0,0.0,0.0,INV-0000130,UPI,Partly Paid,admin,Normal,0,,Normal,,,
18-05-2026,2026-27,VCH-000131,Sales,Ahmedabad Branch,Purchase,CUST001,Apex Infotech,27ABCDE1234F1Z5,Maharashtra,ITM005,Mechanical Keyboard,8471,6,3618.33,21709.98,18,1953.9,1953.9,0.0,INV-0000131,Cash,Pending,accounts1,Normal,1,Ledger Imbalance,Critical,,,Debit/credit relationship does not reconcile.
10-05-2026,2025-26,VCH-000132,Sales Return,Ahmedabad Branch,Warehouse,CUST003,City Systems,29ABCDE3456H1Z3,Karnataka,ITM007,Laser Printer,8443,7,13666.01,-95662.07,18,0.0,0.0,-17219.17,INV-0000132,RTGS,Cleared,sales1,Normal,1,Unusual Voucher Sequence,Medium,,,Voucher sequence is inconsistent with expected chronological numbering.
06-06-2025,2024-25,VCH-000133,Credit Note,Ahmedabad Branch,Warehouse,CUST006,Metro Office Mart,33ABCDE6789L1Z0,Tamil Nadu,ITM012,UPS 1KVA,8504,1,4946.98,-4946.98,18,0.0,0.0,-890.46,INV-0000133,Bank,Cleared,accounts1,Normal,1,Backdated Entry,Medium,,,Voucher date is unusually far behind the surrounding transaction period.
14-05-2026,2024-25,VCH-000134,Purchase,Ahmedabad Branch,Warehouse,SUP005,Shree Computer Supplies,33SUPPL5678E1Z1,Tamil Nadu,ITM010,1080p Webcam,8525,1,2991.54,2991.54,18,0.0,0.0,538.48,INV-0000134,Credit,Cleared,sales1,Normal,1,Unusual Amount,Medium,,,Transaction amount is statistically unusual compared with the baseline.
02-11-2026,2024-25,VCH-000135,Credit Note,Pune Branch,Warehouse,CUST006,Metro Office Mart,33ABCDE6789L1Z0,Tamil Nadu,ITM011,Network Switch,8517,1,6050.4,-6050.4,18,0.0,0.0,-1089.07,INV-0000135,UPI,Cleared,sales2,Normal,0,,Normal,,,
08-11-2025,2024-25,VCH-000136,Sales,Ahmedabad Branch,Warehouse,CUST005,Evergreen Solutions,27ABCDE5678K1Z1,Maharashtra,ITM001,Business Laptop,8471,7,55680.45,389763.15,18,35078.68,35078.68,0.0,INV-0000136,Cash,Cleared,sales1,Normal,0,,Normal,,,
15-06-2026,2024-25,VCH-000137,Purchase,Mumbai HO,Purchase,SUP003,Nova Electronics,07SUPPL3456C1Z3,Delhi,ITM001,Business Laptop,8471,8,36056.58,288452.64,18,0.0,0.0,51921.48,INV-0000137,UPI,Cleared,purchase1,Normal,0,,Normal,,,
23-04-2025,2025-26,VCH-000138,Payment,Ahmedabad Branch,IT Support,SUP006,Western Tech Imports,27SUPPL6789F1Z0,Maharashtra,ITM001,Business Laptop,8471,1,0.0,129789.39,18,0.0,0.0,0.0,INV-0000138,RTGS,Cleared,purchase1,Normal,0,,Normal,,,
10-12-2025,2025-26,VCH-000139,Purchase Return,Pune Branch,Warehouse,SUP003,Nova Electronics,07SUPPL3456C1Z3,Delhi,ITM010,1080p Webcam,8525,13,3248.16,-42226.08,18,0.0,0.0,-7600.69,INV-0000139,NEFT,Pending,accounts1,Normal,1,Suspicious User Activity,High,,,Transaction is associated with an unusual user/activity pattern.
13-02-2026,2024-25,VCH-000140,Purchase,Ahmedabad Branch,Purchase,SUP001,Prime Components,27SUPPL1234A1Z5,Maharashtra,ITM009,Wi-Fi Router,8517,8,3383.84,27070.72,18,2436.36,2436.36,0.0,INV-0000140,Credit,Partly Paid,sales2,Normal,0,,Normal,,,
19-03-2027,2025-26,VCH-000141,Purchase,Mumbai HO,Administration,SUP005,Shree Computer Supplies,33SUPPL5678E1Z1,Tamil Nadu,ITM011,Network Switch,8517,9,6388.15,57493.35,18,0.0,0.0,10348.8,INV-0000141,Credit,Cleared,accounts2,Normal,0,,Normal,,,
04-09-2025,2025-26,VCH-000142,Journal,Pune Branch,Warehouse,,,,,ITM009,Wi-Fi Router,8517,1,0.0,116551.45,18,0.0,0.0,0.0,INV-0000142,Credit,Cleared,sales1,Normal,0,,Normal,,,
19-10-2025,2024-25,VCH-000143,Sales,Mumbai HO,Sales,CUST002,Bright Retail,24ABCDE2345G1Z4,Gujarat,ITM010,1080p Webcam,8525,12,4229.69,50756.28,18,0.0,0.0,9136.13,INV-0000143,Cash,Pending,sales2,Normal,1,Invalid GSTIN,High,,,GST identification value is syntactically or logically invalid.
24-01-2026,2024-25,VCH-000144,Sales,Mumbai HO,Warehouse,CUST004,Delta Distributors,07ABCDE4567J1Z2,Delhi,ITM002,Gaming Laptop,8471,3,95902.6,287707.8,18,0.0,0.0,51787.4,INV-0000144,UPI,Partly Paid,accounts2,Normal,0,,Normal,,,
26-03-2027,2026-27,VCH-000145,Receipt,Bengaluru Branch,Purchase,CUST003,City Systems,29ABCDE3456H1Z3,Karnataka,ITM005,Mechanical Keyboard,8471,1,0.0,172438.61,18,0.0,0.0,0.0,INV-0000145,NEFT,Cleared,purchase1,Normal,0,,Normal,,,
14-12-2026,2026-27,VCH-000146,Credit Note,Mumbai HO,IT Support,CUST002,Bright Retail,24ABCDE2345G1Z4,Gujarat,ITM006,Wireless Mouse,8471,1,925.64,-925.64,18,0.0,0.0,-166.62,INV-0000146,NEFT,Cleared,accounts2,Normal,0,,Normal,,,
26-04-2025,2025-26,VCH-000147,Purchase Return,Mumbai HO,Purchase,SUP005,Shree Computer Supplies,33SUPPL5678E1Z1,Tamil Nadu,ITM012,UPS 1KVA,8504,15,4656.18,-69842.7,18,0.0,0.0,-12571.69,INV-0000147,Cash,Pending,accounts2,Normal,0,,Normal,,,
18-09-2025,2026-27,VCH-000148,Sales,Bengaluru Branch,Sales,CUST002,Bright Retail,24ABCDE2345G1Z4,Gujarat,ITM009,Wi-Fi Router,8517,9,5165.66,46490.94,18,0.0,0.0,8368.37,INV-0000148,UPI,Cleared,admin,Normal,0,,Normal,,,
21-11-2026,2024-25,VCH-000149,Receipt,Ahmedabad Branch,Administration,CUST006,Metro Office Mart,33ABCDE6789L1Z0,Tamil Nadu,ITM011,Network Switch,8517,1,0.0,220179.06,18,0.0,0.0,0.0,INV-0000149,RTGS,Pending,sales1,Normal,0,,Normal,,,
13-05-2025,2024-25,VCH-000150,Sales,Ahmedabad Branch,IT Support,CUST007,Nova Digital,36ABCDE7890M1Z9,Telangana,ITM005,Mechanical Keyboard,8471,11,3574.78,39322.58,18,0.0,0.0,7078.06,INV-0000150,NEFT,Cleared,accounts1,Normal,1,Unusual Voucher Sequence,Medium,,,Voucher sequence is inconsistent with expected chronological numbering.
16-12-2026,2025-26,VCH-000151,Sales,Ahmedabad Branch,Administration,CUST007,Nova Digital,36ABCDE7890M1Z9,Telangana,ITM004,27-inch Monitor,8528,11,20257.61,222833.71,18,0.0,0.0,40110.07,INV-0000151,RTGS,Pending,sales2,Normal,0,,Normal,,,
23-10-2025,2025-26,VCH-000152,Sales,Mumbai HO,IT Support,CUST007,Nova Digital,36ABCDE7890M1Z9,Telangana,ITM003,24-inch Monitor,8528,15,11936.61,179049.15,18,0.0,0.0,32228.85,INV-0000152,Credit,Cleared,admin,Normal,0,,Normal,,,
30-01-2027,2024-25,VCH-000153,Purchase,Bengaluru Branch,Sales,SUP001,Prime Components,27SUPPL1234A1Z5,Maharashtra,ITM003,24-inch Monitor,8528,6,9279.94,55679.64,18,5011.17,5011.17,0.0,INV-0000153,Bank,Pending,accounts2,Normal,0,,Normal,,,
01-11-2025,2025-26,VCH-000154,Receipt,Bengaluru Branch,Administration,CUST003,City Systems,29ABCDE3456H1Z3,Karnataka,ITM004,27-inch Monitor,8528,1,0.0,20655.47,18,0.0,0.0,0.0,INV-0088584,Cash,Cleared,admin,Normal,1,Duplicate Invoice,High,Unique invoice number,INV-0088584,Invoice identifier appears duplicated or reused.
12-02-2026,2025-26,VCH-000155,Sales,Mumbai HO,Warehouse,CUST006,Metro Office Mart,33ABCDE6789L1Z0,Tamil Nadu,ITM004,27-inch Monitor,8528,5,19248.4,96242.0,18,0.0,0.0,17323.56,INV-0000155,Credit,Cleared,sales1,Normal,0,,Normal,,,
28-07-2026,2024-25,VCH-000156,Purchase,Bengaluru Branch,IT Support,SUP001,Prime Components,27SUPPL1234A1Z5,Maharashtra,ITM009,Wi-Fi Router,8517,12,3621.67,43460.04,18,3911.4,3911.4,0.0,INV-0000156,NEFT,Cleared,sales1,Normal,0,,Normal,,,
02-07-2025,2026-27,VCH-000157,Sales,Ahmedabad Branch,Administration,CUST006,Metro Office Mart,33ABCDE6789L1Z0,Tamil Nadu,ITM006,Wireless Mouse,8471,12,1425.44,17105.28,18,0.0,0.0,3078.95,INV-0000157,Bank,Cleared,sales1,Normal,0,,Normal,,,
12-05-2026,2024-25,VCH-000158,Credit Note,Bengaluru Branch,Administration,CUST002,Bright Retail,24ABCDE2345G1Z4,Gujarat,ITM011,Network Switch,8517,1,6799.02,-6799.02,18,0.0,0.0,-1223.82,INV-0000158,NEFT,Cleared,accounts1,Normal,0,,Normal,,,
04-04-2026,2025-26,VCH-000159,Receipt,Mumbai HO,Sales,CUST007,Nova Digital,36ABCDE7890M1Z9,Telangana,ITM012,UPS 1KVA,8504,1,0.0,47461.95,18,0.0,0.0,0.0,INV-0000159,Credit,Cleared,purchase1,Normal,0,,Normal,,,
25-10-2026,2025-26,VCH-000160,Sales,Ahmedabad Branch,Purchase,CUST002,Bright Retail,24ABCDE2345G1Z4,Gujarat,ITM009,Wi-Fi Router,8517,9,4539.65,40856.85,18,0.0,0.0,7354.23,INV-0000160,RTGS,Cleared,sales1,Normal,0,,Normal,,,
29-03-2027,2024-25,VCH-000161,Purchase Return,Bengaluru Branch,IT Support,SUP003,Nova Electronics,07SUPPL3456C1Z3,Delhi,ITM006,Wireless Mouse,8471,2,1077.26,-2154.52,18,0.0,0.0,-387.81,INV-0000161,UPI,Cleared,accounts2,Normal,0,,Normal,,,
29-07-2026,2025-26,VCH-000162,Debit Note,Ahmedabad Branch,Sales,CUST007,Nova Digital,36ABCDE7890M1Z9,Telangana,ITM009,Wi-Fi Router,8517,1,4763.59,4763.59,18,0.0,0.0,857.45,INV-0000162,UPI,Cleared,purchase1,Normal,0,,Normal,,,
24-01-2026,2025-26,VCH-000163,Receipt,Mumbai HO,Sales,CUST005,Evergreen Solutions,27ABCDE5678K1Z1,Maharashtra,ITM003,24-inch Monitor,8528,1,0.0,37270.26,18,0.0,0.0,0.0,INV-0000163,NEFT,Cleared,admin,Normal,0,,Normal,,,
22-01-2026,2025-26,VCH-000164,Purchase,Pune Branch,IT Support,SUP006,Western Tech Imports,27SUPPL6789F1Z0,Maharashtra,ITM008,1TB SSD,8523,1,5517.07,5517.07,18,496.54,496.54,0.0,INV-0000164,Credit,Cleared,sales1,Normal,0,,Normal,,,
31-01-2026,2024-25,VCH-000165,Sales,Ahmedabad Branch,Administration,CUST001,Apex Infotech,27ABCDE1234F1Z5,Maharashtra,ITM012,UPS 1KVA,8504,1,7887.11,7887.11,18,709.84,709.84,0.0,INV-0000165,Credit,Cleared,accounts1,Normal,0,,Normal,,,
16-11-2026,2025-26,VCH-000166,Purchase,Mumbai HO,IT Support,SUP003,Nova Electronics,07SUPPL3456C1Z3,Delhi,ITM003,24-inch Monitor,8528,12,9097.24,109166.88,18,0.0,0.0,19650.04,INV-0000166,Credit,Cleared,admin,Normal,0,,Normal,,,
21-11-2025,2025-26,VCH-000167,Receipt,Bengaluru Branch,Purchase,CUST004,Delta Distributors,07ABCDE4567J1Z2,Delhi,ITM011,Network Switch,8517,1,0.0,127223.28,18,0.0,0.0,0.0,INV-0000167,Cash,Pending,accounts1,Normal,0,,Normal,,,
31-07-2025,2026-27,VCH-000168,Sales,Ahmedabad Branch,Warehouse,CUST001,Apex Infotech,27ABCDE1234F1Z5,Maharashtra,ITM004,27-inch Monitor,8528,13,20967.54,272578.02,18,24532.02,24532.02,0.0,INV-0000168,UPI,Cleared,accounts2,Normal,0,,Normal,,,
01-12-2025,2024-25,VCH-000169,Sales,Ahmedabad Branch,Administration,CUST001,Apex Infotech,27ABCDE1234F1Z5,Maharashtra,ITM004,27-inch Monitor,8528,7,20652.35,144566.45,18,13010.98,13010.98,0.0,INV-0000169,NEFT,Cleared,sales1,Normal,0,,Normal,,,
17-04-2025,2025-26,VCH-000170,Sales,Mumbai HO,Warehouse,CUST002,Bright Retail,24ABCDE2345G1Z4,Gujarat,ITM005,Mechanical Keyboard,8471,1,3562.74,3562.74,18,0.0,0.0,641.29,INV-0000170,UPI,Cleared,accounts1,Normal,0,,Normal,,,
17-06-2025,2024-25,VCH-000171,Payment,Pune Branch,Purchase,SUP004,Galaxy Distribution,29SUPPL4567D1Z2,Karnataka,ITM005,Mechanical Keyboard,8471,1,0.0,208441.3,18,0.0,0.0,0.0,INV-0000171,Credit,Cleared,accounts1,Normal,0,,Normal,,,
05-06-2025,2025-26,VCH-000172,Sales,Mumbai HO,Warehouse,CUST006,Metro Office Mart,33ABCDE6789L1Z0,Tamil Nadu,ITM003,24-inch Monitor,8528,12,11616.9,139402.8,18,0.0,0.0,25092.5,INV-0000172,RTGS,Pending,accounts2,Normal,0,,Normal,,,
16-10-2026,2024-25,VCH-000173,Purchase,Mumbai HO,Sales,SUP003,Nova Electronics,07SUPPL3456C1Z3,Delhi,ITM001,Business Laptop,8471,3,37944.58,113833.74,18,0.0,0.0,20490.07,INV-0000173,Cash,Cleared,sales1,Normal,0,,Normal,,,
10-09-2026,2026-27,VCH-000174,Payment,Bengaluru Branch,Sales,SUP001,Prime Components,27SUPPL1234A1Z5,Maharashtra,ITM005,Mechanical Keyboard,8471,1,0.0,133886.93,18,0.0,0.0,0.0,INV-0000174,RTGS,Cleared,sales1,Normal,0,,Normal,,,
22-08-2026,2025-26,VCH-000175,Purchase,Bengaluru Branch,Purchase,SUP004,Galaxy Distribution,29SUPPL4567D1Z2,Karnataka,ITM006,Wireless Mouse,8471,12,920.73,11048.76,18,0.0,0.0,1988.78,INV-0000175,UPI,Cleared,accounts2,Normal,1,Invalid GSTIN,High,,,GST identification value is syntactically or logically invalid.
04-03-2026,2024-25,VCH-000176,Purchase,Mumbai HO,Sales,SUP003,Nova Electronics,07SUPPL3456C1Z3,Delhi,ITM009,Wi-Fi Router,8517,5,3432.96,17164.8,18,0.0,0.0,3089.66,INV-0000176,Cash,Cleared,admin,Normal,0,,Normal,,,
06-09-2026,2025-26,VCH-000177,Payment,Bengaluru Branch,IT Support,SUP004,Galaxy Distribution,29SUPPL4567D1Z2,Karnataka,ITM011,Network Switch,8517,1,0.0,78379.39,18,0.0,0.0,0.0,INV-0000177,NEFT,Partly Paid,sales1,Normal,1,Suspicious User Activity,High,,,Transaction is associated with an unusual user/activity pattern.
